gene,score
ZNF425,0.472806218006387
SHISA5,0.472628147243556
MGC72080,0.472590256177754
POLR3G,0.471231029922392
BAD,0.470024730090901
TRPC4AP,0.469599802392821
RNF144B,0.469533238109897
RIC3,0.468154120527319
ZDHHC15,0.46736474507886
MMP9,0.467139631869429
ZNF280D,0.466194180098969
METTL6,0.466151579337396
SRPR,0.465555572077766
CDHR3,0.465140882076346
RHOT2,0.464668832402783
TBK1,0.463603396993598
CUL3,0.462427578224731
LOC439933,0.461601237294439
ALG11,0.461591738333331
NIPA1,0.461236491823753
NACC2,0.460743587758256
ATP10B,0.460723594281537
CXCL11,0.460290982239414
SUCO,0.459913262808829
GLO1,0.459207732562578
MRPS26,0.458787489451992
EXT1,0.456999937948634
FNDC4,0.456532329236069
CCSAP,0.454999002186229
DBNL,0.454771466633608
NUP214,0.454737474351529
MX1,0.45372857329869
ANAPC10,0.452706339095196
CDH4,0.451164775773681
ZNF862,0.450834013219099
PPIP5K2,0.450707810166321
ZNF300P1,0.450305043790034
THBS1,0.448561189752895
ADORA1,0.446488478379808
HIF1AN,0.446234184786364
NOP16,0.446046132320458
S1PR1,0.44499683075061
NEDD8,0.443754806942892
FAM136A,0.443097259049382
ENPP4,0.443034594630139
LARP4B,0.442715039397236
SLFN5,0.44228569055337
RERE,0.441868396382766
PMS2P4,0.441747074566341
CCNYL2,0.440024069920516
PLA2G15,0.439932371264801
KLRG1,0.439612406371555
ZNF26,0.43862231312794
BSCL2,0.438330380677661
TAL1,0.437715482507364
MDM1,0.435635821602313
GPR17,0.434740678607789
DNAJB9,0.434730027572442
XKR9,0.432970445770813
GSPT1,0.432877191168121
GEMIN6,0.432570459072527
SLC8A1,0.432466333809497
ITK,0.431169949216897
TROVE2,0.431102200509386
SPECC1L,0.430035292035492
LOXL2,0.429925131970932
SLC38A7,0.429824157699434
INTS2,0.429374113843876
MORN2,0.429337076517766
RFC1,0.428533792203382
TRAIP,0.428500958252832
ADAMTS9-AS2,0.427162731179148
SH3GL2,0.426273586317795
PRNP,0.426031326377786
CEP44,0.426012634428332
TMEM108-AS1,0.42541166410809
NTSR1,0.424498561814609
SLC35F2,0.424111489136458
ATG16L1,0.42397717493127
OR10X1,0.423952946503893
KIAA0907,0.423915982815534
HDDC3,0.422665645400253
PDCD4,0.421663811191488
MPDZ,0.420751442415612
CD9,0.420620176969564
TMEM132E,0.419671253037246
ZKSCAN4,0.419147908249255
OR2J3,0.418826373356474
RPL6,0.418326203263304
RBBP5,0.416799005606505
NIF3L1,0.416331901834734
DCTN4,0.416207247964325
SSBP2,0.415978636821282
RALA,0.415964785706926
GBE1,0.415766582522816
OR51B6,0.415456412171925
DISP1,0.415276642905317
KIAA0020,0.414737585186682
SRRD,0.414665736552869
STAG1,0.414591391029276
HN1,0.413706206920308
ZNF815P,0.413488846751426
KIAA1407,0.413139581193764
LENG8-AS1,0.413138874508445
SMO,0.41173104673904
ITGA3,0.411631083908265
PDE6D,0.411620492372017
TECPR1,0.411531157968189
EDEM2,0.410947634320805
AK6,0.409163346115032
MBD3,0.407982394142369
RAB3IP,0.407809178501032
ALDH4A1,0.406702341714133
MROH1,0.405983601119549
LOC646471,0.405929825043841
SLC4A7,0.405809262887897
NKAIN3,0.405797104150281
OSGEPL1-AS1,0.405789676172278
ZNF518B,0.403404260991019
ZNF337,0.403114542888877
ATP1B3,0.402838440079445
PFKFB4,0.40232103290586
SREK1IP1,0.401855895197276
DUSP12,0.401430954952166
C18orf8,0.400960713177089
ZNF74,0.39844741680645
CORO2A,0.398174401864486
KLHDC1,0.396173088974411
SMIM8,0.396029095618977
ERGIC2,0.395373015219835
TXNL1,0.395008705878437
ZMYND11,0.394961396728447
LRRC47,0.39378537619022
LATS2,0.393653419714575
ZNF682,0.393459704521879
FAN1,0.393002037691396
TOR3A,0.391263479885754
ORAI2,0.390767355238363
FBXO42,0.390335198846499
BAGE,0.389996841986314
ZMAT3,0.389531847751557
TMEM230,0.389337149735804
YWHAH,0.388725656445001
TJP2,0.387817094563681
F8,0.387034364395996
BRCA1,0.386838076553129
NPC2,0.386661969674172
NME3,0.385491434465516
TRIM6,0.385474393003311
ZCCHC10,0.384772670939922
RABGEF1,0.38430680084044
BRD8,0.384291693410696
LRRN2,0.380929535713996
NECAP1,0.380392831061008
DUSP18,0.380300657132268
PPP6C,0.380279415696652
FEN1,0.380147002220075
CAPRIN2,0.37997730178578
STK16,0.378431262581411
LRWD1,0.377898225786301
LMF2,0.376723208272824
RECQL,0.376106310774419
AKT2,0.375721084983888
KBTBD3,0.374867960037429
VAMP5,0.373706628134259
MLST8,0.373539407805002
LCP1,0.373267467643941
ARHGEF7,0.372484111034632
ARSE,0.371980040545347
DNMT3B,0.371912073562383
XPR1,0.371455470474889
TMEM209,0.371337476208472
SHFM1,0.371010310462064
MAPT,0.36859607200249
LOXL1-AS1,0.367491772673391
ERP29,0.367318049468345
CLUAP1,0.367106055329583
ABI2,0.367074011368262
ZCCHC6,0.366363156177956
PFKL,0.366158320850269
RAB5A,0.365518262694941
ECSIT,0.364510785081698
IFITM3,0.364307215129376
CPN2,0.364132230537431
PDK2,0.363682403624682
LRRC58,0.363530739402277
NOTCH2,0.362369857542191
CACFD1,0.362325356200397
BAZ2B,0.361550494271248
GPAM,0.361388135099454
XRCC1,0.361297840104369
AHNAK2,0.360123304880219
CXCL10,0.360065589731014
SLC25A27,0.359412121947733
SNX19,0.358804676853614
SEC14L1,0.358545202342108
DIEXF,0.35684465166569
RNASEH1,0.35519780650163
RPL28,0.353812777761038
RUNDC1,0.353678024157167
PLXDC2,0.353589049815652
LOC101559451,0.352905233483883
ELF5,0.35252782819826
BICC1,0.352267344929474
ZNF813,0.351733909210688
CNP,0.351639679232554
RFXAP,0.350262651510716
WDR47,0.350055074539899
SNAP29,0.349716043333925
WDR75,0.349531575486907
ATG13,0.349153801351588
DENND2A,0.348884529714617
ATAT1,0.348690282733546
PLA2G4A,0.347258960445224
C22orf23,0.346622048549117
TJP1,0.344692415941177
UNC5C,0.343624794306068
HBS1L,0.343540565254711
RHOJ,0.343539937408098
SSBP3,0.342626249438965
LINC00839,0.342129969323019
MRPS14,0.341645793307663
GOLPH3,0.341434031736349
ZNF415,0.341138071212873
CPNE8,0.340059785598479
MIR100HG,0.339979343451973
TUBA3FP,0.339945408426462
NLGN4X,0.339132564900677
UBE2D3,0.33911881694714
ARPC3,0.339112290246163
ATP1A1-AS1,0.33910834160618
EPHA2,0.339015387512405
TBCK,0.337852421153988
C19orf12,0.337841549826332
KDM4D,0.337237127460687
SLC25A17,0.336830338313195
LINC00945,0.336081466660614
PVR,0.336057060802381
KIAA0195,0.33499931357446
BTN3A1,0.334914316855672
ATP10D,0.334840564930157
KLHL8,0.333556219381522
KLRC4,0.332776047074451
MLH3,0.332378145143381
SORBS2,0.332179469788331
PLEKHB2,0.331395225759297
ADGRL3,0.330832485022197
UTP14C,0.329664409467164
ITFG3,0.329548107622843
PLAU,0.328363650435289
KRTAP24-1,0.327759391936184
ZSCAN31,0.32768240813578
POLM,0.327134594274312
NBPF1,0.32644128927324
GATC,0.326212399877621
FAM198A,0.325927040160887
SLC5A11,0.325761005509211
TIMM21,0.325498676261664
EDEM3,0.324752581857238
UROD,0.323584705291306
LINC01411,0.322924806348447
MAP4K3,0.321521273327497
C15orf40,0.321259265106777
GNAZ,0.321004211127685
JPH1,0.320637103233661
GUSBP11,0.319796554373594
BCO2,0.318749307974846
C12orf29,0.318740471934137
ETAA1,0.318721009821933
LOC284930,0.318439571618145
TTC23,0.318359353236834
SLC35G2,0.31785641862307
STX6,0.317848485176153
ENSA,0.317097067260235
ZNF772,0.316248839426227
ZNF446,0.315344497756262
MRPL54,0.3148122328656
USP20,0.314731017046332
APOO,0.312697717073616
MIPEP,0.312478051078119
FAM86B3P,0.311954865737841
FAM229B,0.310535173289935
WWP2,0.310367968511571
OR56B4,0.309660525564272
ADCYAP1R1,0.309087028589422
ROCK2,0.309057373376974
ZNF317,0.308883295706757
SUGP1,0.308546302388561
DDIT4L,0.308355988027764
SGOL2,0.307774900820293
ASB13,0.307715772873861
MRPL19,0.307509779501847
CLINT1,0.306798844055001
FAM219B,0.306009457507679
VHL,0.305976822376696
LUZP1,0.305923527566348
TBCC,0.305760788375558
ASCC1,0.305746808077765
POGLUT1,0.305466549986907
RNF24,0.304727871306787
RNASEH2C,0.303580207738437
METTL3,0.303344640169524
SMG6,0.303038606459285
OSER1,0.302819520691519
ZRANB2,0.302246164456292
ABHD5,0.301853254748369
GLIS3,0.299373998348785
TCEA1,0.299159936399006
LIMD1-AS1,0.298851631514001
SEC24C,0.298269924354782
PACRG,0.297881406696418
MORF4L2,0.297821635645876
ZDHHC21,0.297662610239146
STOML1,0.297635453492747
EHMT1,0.297335883795866
LINS,0.296740665872754
ZSCAN21,0.296582222933707
BABAM1,0.296509343009948
POLQ,0.296003315658196
PROCR,0.295889700378111
MCM5,0.295702139617611
ZSCAN26,0.295427066629003
LOC648987,0.295112606082913
RPS10,0.293400962636117
DGCR6,0.29339107244782
NAV2,0.293075898593987
SNRPB2,0.29287329120611
DYNLT3,0.292620398198127
ALPL,0.292108009311347
PRR5L,0.291929289679968
VDAC1,0.291818336117599
NECAB1,0.291593529662395
KCNMB4,0.291425687736751
NBEAP1,0.290633569979285
SPCS2,0.290480464828289
THADA,0.290470851043504
PHF6,0.290208759240379
FGF11,0.290066041445673
KIAA0922,0.289819852646469
MKRN9P,0.289552320875345
ZNF202,0.289256740249379
CDC5L,0.288920961146754
ERCC6L,0.288566262102702
PRPSAP2,0.288324083873609
MTMR11,0.288267633898382
PTX3,0.287538807146307
FABP3,0.286608349825705
CCDC158,0.286604781699428
C6orf89,0.286347495051573
EVI5,0.286258188174238
ARHGAP26,0.285790314434871
H1F0,0.28522207199193
SUMF1,0.284305727509034
ZNF883,0.28297552754829
COQ5,0.282217901205084
WIPF1,0.281971573696822
MAATS1,0.281572760345596
LINC00523,0.281196244755682
PMS2,0.280952520440731
RNF114,0.280897255632215
MTG2,0.280889232070314
PGPEP1,0.280223897505999
MRPL36,0.279989799857507
BHLHE40,0.279794551449731
GANC,0.27967853747474
NDUFA3,0.279141237954231
RRBP1,0.278789033954202
GABRA6,0.278787485304592
PAH,0.278630246308815
ACSS1,0.278362181827187
NT5C2,0.278339431237031
EFTUD2,0.278071372142763
CFH,0.277607170672545
FZD4,0.277080438629849
OR10K2,0.276356094801913
TKFC,0.276340079478526
MAP3K8,0.275942770156468
RFX7,0.275518283859795
TRAPPC3,0.27535756611035
TXN,0.27500160840161
ABCA8,0.273706794691402
CSNK1G3,0.273616492561187
AKAP6,0.27358754977283
VAMP1,0.273104432345373
UBR1,0.272439250862197
LOC101929095,0.2716902458845
UBAP2,0.269966488506313
SEMA6A,0.269800035069981
SERPINB5,0.268822264836532
GPCPD1,0.268248634684315
PAPPA,0.267473254348745
CORO1A,0.267338325750588
DNAH14,0.267161084485775
ZNF398,0.265933367091903
IQCG,0.265788783161952
BANF1,0.265717432601916
LINC01010,0.265385224510742
SNURF,0.265182831841797
ABHD6,0.264085535634776
CBY1,0.264016978385153
FEM1B,0.262781099591202
MUM1,0.262124679523701
MEOX2,0.261599032937259
CCDC141,0.261452211580246
WDR46,0.261172323133796
EGLN3,0.260410849121273
SPIRE1,0.259603811875833
C6orf48,0.259353876127123
BMS1,0.258790743838915
OR6C6,0.258386888276151
MFSD11,0.258383483338791
SIPA1L1,0.258081917676613
JRKL-AS1,0.257679938641593
PCNAP1,0.257043764311618
ZAK,0.256490251048237
GDE1,0.256395275150597
RNF185,0.255394775462365
AASDH,0.255294115726305
DNM1L,0.255290675436187
XPO6,0.254998430149551
TXLNA,0.253577000798872
ASRGL1,0.253215934040879
TPM3,0.252899511105059
CRY1,0.251825084380125
NRP1,0.251532713183872
PXYLP1,0.251379302763198
PRORSD1P,0.251000362059776
MTRF1,0.250494003682446
DNAJC2,0.249917870128507
EVADR,0.249792864705273
KIAA1328,0.248760310692019
SPATS2L,0.247922532640625
ROBO1,0.247676558759586
CTNNA1,0.247042326219503
IDNK,0.246797864435427
GABRA5,0.24595249465673
LOC101927905,0.245818735040581
EDEM1,0.245565785628334
CMTR2,0.245545697397622
DNAH11,0.245440650957764
PKNOX2,0.244330382895984
SPATA13,0.244209466334343
ZNF16,0.241077367136167
FAM64A,0.240645137935788
SETMAR,0.240026469355764
PLEKHM3,0.240024735879501
HIF1A-AS2,0.239553723219853
EXOC3-AS1,0.239462633064344
MRPS18C,0.239453786186548
NOTCH2NL,0.239157918875057
RAB3GAP1,0.237566624743868
SLC30A7,0.237412918244749
ORC5,0.237213936676432
PPP1CA,0.236514422314647
SERPINF1,0.236001781636956
PLCD4,0.235448734761006
FAM149A,0.235334143759625
MRPS33,0.23510106489904
MED17,0.234905515914832
SLC2A8,0.234831048882023
ATP1B2,0.23464650904566
ELMO1,0.234491396585355
SNHG8,0.234226946670516
PIN4,0.233712088541413
RAD51-AS1,0.233517513918684
TRPM7,0.233142793114479
NRXN3,0.232819507312882
ARF1,0.232674766470945
NKD1,0.23234557497045
BOLA3-AS1,0.23218457595019
ADAM19,0.232136837142641
RP2,0.232046777463524
ADAT2,0.231841444854578
HAP1,0.231112321014341
COX5B,0.230606555465784
RTP4,0.23051097186188
MCTP2,0.230270436422111
KIAA1429,0.229856960285829
TTN-AS1,0.228349043467582
COL12A1,0.228341953739328
TMOD2,0.228272643804514
CAMLG,0.227981843004768
ADI1,0.227443886036415
DDX52,0.227132562953977
CDKL1,0.226864228299553
NLRC5,0.225906461351465
LY96,0.225793051347706
TIMM10B,0.224113819702306
TOR1AIP2,0.223302484436814
KLF9,0.223180076253842
GBP1P1,0.223061254999349
CNTNAP2,0.22197299953429
DDX31,0.220514341529613
XPC,0.220150521702704
LOC646214,0.21992405237406
TCP1,0.219506989170929
CENPC,0.219219435340861
ATR,0.218085695580641
SOX10,0.217354010963963
VTA1,0.216857893218605
ORC6,0.216310228210888
FARSA,0.215562809439716
TRIM5,0.215436760475201
GACAT3,0.215307517098476
PLOD1,0.21519998345202
ZNF443,0.214171652630127
DDO,0.213662567776147
GCA,0.212250364484709
NADK2,0.211885054340153
IDH3B,0.21181384352986
KCNE1,0.211493270930966
LTF,0.211011296441755
PRPF8,0.210448077572007
MRS2,0.209587492590684
MAP1LC3B,0.209026283263397
USB1,0.208773482647682
AGFG1,0.208736861891589
FAM53B-AS1,0.208291046907771
USP11,0.208015210063408
DNAJB6,0.207395905584291
UPP1,0.207344792210875
SEZ6L,0.207143067379205
MESDC2,0.206795101876892
7-Sep,0.206794932525931
TRPT1,0.206688574173011
RCC2,0.206394538531242
CCDC107,0.20606858674997
SLC13A3,0.2054086343411
LAYN,0.204537282585799
BRIX1,0.202522990833662
AAMP,0.202402294028964
SPECC1,0.20208116268699
MRPL53,0.201787972297733
TRMT2B,0.201521554817173
PIKFYVE,0.201099377741402
SPATA33,0.200747191222398
CDK11A,0.20070756711708
RAD51,0.200667814679199
KLHL22,0.200440177961472
DEGS1,0.199879713836905
FLVCR1-AS1,0.199204692253391
HEG1,0.198637918445302
GRPEL1,0.198622800398119
COX10,0.198553456475912
C2orf88,0.198490738662292
DCAF7,0.198315420906377
CHD1,0.197583839955702
MTRR,0.197327042962705
ADAM7,0.196615951197619
DAPK1,0.196134062275566
IMPA1,0.194828601216195
SUB1,0.19392857257465
LOC100507443,0.193312246735019
ESD,0.193275594462742
NUMB,0.19271233246553
HMGB1,0.191980569330273
U2AF1L4,0.191915241824944
OR5A1,0.191658189173321
MCM3AP-AS1,0.191245779585373
SMU1,0.191212693979345
PDLIM1,0.190782950021178
SND1-IT1,0.189988467456912
POC1A,0.189891184950929
SHC4,0.189810029811703
IPO9,0.18949319288585
PKI55,0.189037137445131
RNMTL1,0.188893451336449
RHOBTB2,0.188445747805205
ZNF597,0.188126749851609
MYEF2,0.187213896563371
KDM4C,0.18638297297565
FOSB,0.186176414622012
WNK1,0.185996471012473
CRYL1,0.18579218808569
GID4,0.185441388689008
HSPA1L,0.185408038856312
PMEPA1,0.183862815990168
ZNF365,0.18332502848324
FAM86EP,0.183231869139837
MLXIP,0.182997190195047
TPCN2,0.182975365513661
SLC39A11,0.182845757795365
SLC25A3,0.182801634704401
INMT,0.182189228625283
GORAB,0.181925256749568
SCARNA3,0.181466121943752
DCLRE1C,0.181064067056968
CBLB,0.180911748582853
GSN,0.180877264538557
POLI,0.180785987249465
TCAIM,0.180551394891928
ZNHIT1,0.180325191101893
UBL3,0.179796205107054
CHST6,0.179107098650842
CDH17,0.177245314879223
TMEM261,0.177128412842157
PABPC1L,0.176777662111029
ZNF555,0.176529909511457
WDR45B,0.176524727281372
SAR1B,0.176455190188303
BCKDK,0.176220740596136
KIAA1549,0.17591268364303
SNN,0.174990549885343
SLC25A13,0.174924218234409
TMEM33,0.17490559336808
SNX30,0.174852499277376
CNIH1,0.174606957915166
NFKBIZ,0.173198664788673
PDHA1,0.173117704733299
C9orf72,0.173062968831685
SAT2,0.172701989531117
NDUFB2,0.17256756609275
RAB15,0.172175867677716
ARMC9,0.171338043611408
ERICH1,0.170879152322065
TTLL4,0.170484617670917
DKFZp451B082,0.168677469747714
CASP9,0.168536760067539
OR10P1,0.168299860556207
GMPR,0.167989642508677
FBXL5,0.167715070810171
MCAM,0.166576078804631
BCL10,0.166098595761172
LAMTOR1,0.166002579973631
HP1BP3,0.165756334917705
LOC100996654,0.16559461546788
PRPF4B,0.165369600063872
ANXA4,0.165286056466595
HAUS2,0.165156261448858
WDR35,0.164727612582878
IK,0.164640973951069
HECA,0.164599120934426
DGCR5,0.164092028686489
U2SURP,0.163809144676267
FOXG1-AS1,0.163667152372266
C14orf79,0.163556825979984
CDC25B,0.163213915869442
LOC101929066,0.162930705166527
DDAH2,0.162367489837293
NES,0.162283758865005
DNAAF5,0.161870222022659
EXOG,0.161535373329875
KIAA0895,0.160690347827801
COPS6,0.159467972143139
LINC00461,0.159246830508934
ANKRD17,0.15869109381996
LAX1,0.158625489994165
TRPS1,0.158318497789129
SLC35F5,0.158314710549677
SNHG20,0.158066870555022
CFAP52,0.157771184872966
C22orf34,0.157630542628415
KLHL38,0.157233548048412
SCARA3,0.156540531940802
CYP24A1,0.156462065327326
MAP4,0.156297520813597
PBRM1,0.15620414862302
CDK10,0.156152131757231
GNAQ,0.155847669228543
CEP350,0.155566871907811
RAB22A,0.155375774429449
DNAJC8,0.154952645307271
ANKRD12,0.154872533806169
SREK1,0.154561397693222
PPP6R3,0.154020329081173
MYH9,0.153819472418395
LOC285627,0.153582784458944
EFHC1,0.153555218418091
ZFP82,0.153540608933459
GNA14,0.15331191864428
ZNF568,0.153008894650582
SERPINH1,0.152761373362032
CHN2,0.152396335602058
LYSMD3,0.151675521759862
UBAC2-AS1,0.151008831540081
RCC1,0.150888711049729
TTC19,0.150556383224218
AZGP1,0.150541456491533
LNP1,0.150515559159937
RSU1,0.150451005093897
ZNF530,0.150310242426091
LOC100270804,0.15014435185329
PTCHD1,0.149474425856546
AKIP1,0.148975424502222
PSMA5,0.148746683421489
ANAPC13,0.148540219448551
ARHGEF3,0.148439835784975
MAB21L1,0.148413076284518
ZNF44,0.148303910021156
CEP192,0.148109421828384
PKP4,0.147726506555196
HYOU1,0.147376940791834
RAD51C,0.14663131389685
GAL3ST4,0.146589857306932
PBX1,0.145520559904299
RAB11A,0.145465794813288
RASSF4,0.144960821245073
LINC00674,0.144466783666155
RUSC2,0.14311642636191
ZFP90,0.142690462270064
BBS9,0.142487480627987
CCDC152,0.142370536624619
TMEM87A,0.142237756768704
TASP1,0.142176469381748
SAR1A,0.142164951735291
DCBLD2,0.141472840819856
SLC24A3,0.141167378423653
CPEB4,0.141075248834777
TLR5,0.140868926894514
CENPU,0.140688250081225
CLCN2,0.140498434353135
LOC101927829,0.139239060020229
TULP3,0.138913046288982
BRIP1,0.138778982011637
ALKBH4,0.13873955034968
ATXN1L,0.137701320717361
DPY19L1,0.137593753065216
RPS13,0.137334795033909
PYGL,0.137005810948524
GRN,0.136468925928882
PDE4B,0.136141190754361
AUP1,0.136130076950058
SLU7,0.135610301874708
SIDT2,0.135459671017374
POU3F2,0.135436417245375
APPL1,0.135366706989025
CEP63,0.13533032415439
HLA-DRB6,0.135104267127464
LTBP1,0.135025201672277
NLRP3,0.13452414382006
PTGFR,0.134206072099736
SLC1A1,0.133380080723632
CEACAM21,0.133225477550502
FRS2,0.132766930160482
ABHD10,0.13270738743582
MICA,0.132359539853589
TAF8,0.132075181169157
BVES,0.131819647003992
LOC101928517,0.130848301176622
RAB33B,0.130757078976047
EXOSC3,0.12966071559896
NIPAL3,0.129321955985814
FGF12,0.129275175790639
SLC22A24,0.128173240933719
SNRNP200,0.127889084082885
TTC5,0.127698273916978
TSEN34,0.127601990905754
BACH1,0.127070911380478
OR8J1,0.126720886138102
PLTP,0.126220103387696
C1GALT1C1,0.125860377761222
RAD17,0.125124969501075
SLBP,0.125039029528373
BMPR1B,0.124980976773898
ENTPD5,0.124743210358369
TXLNG,0.12473720309855
NUDT1,0.12460623233033
PATE2,0.124350734027985
CMC2,0.124264690455805
FLJ44635,0.12401799272752
PSMB8,0.123710318600973
TRAPPC8,0.123253233425021
EPRS,0.123004915017214
KDM5B,0.12300041596546
FOXO3,0.122799176145721
LINC00667,0.122652358177586
RNF41,0.12196867711253
PRR13,0.120900576113535
PRPF18,0.120825795943831
SRA1,0.120217388884872
GPR107,0.119807959480694
VPS36,0.119771816362844
MERTK,0.119682699825708
ATP8A2,0.119438507336044
KLC1,0.118690423204063
TAGLN,0.118648154942947
RNMT,0.118622533351441
NEK10,0.118368199902605
PGLYRP4,0.118136604038332
RALB,0.118015445162372
LPCAT3,0.117559159602396
C7orf50,0.117378700280226
KIAA0226,0.117176466165561
SLC4A5,0.117061906029156
HACL1,0.115513695077019
HNF1A,0.1154209972817
PAM,0.115416659618729
SOX4,0.115160433660981
UBXN2B,0.11510152905243
GNB4,0.114300621725906
FAM83D,0.113943317192057
ALDH18A1,0.113755344427409
HSD17B12,0.113621584522596
CIR1,0.113552115413124
STK4,0.113456200573833
SARS2,0.113289912426304
OR2G6,0.111941762181793
CEP128,0.111349628731525
LRP8,0.110699468088773
TTC3,0.110537305963923
CYP20A1,0.110166059327876
SLC7A11-AS1,0.109912540392585
AACS,0.109612530328793
NIFK,0.108839061326845
LOC284632,0.108548911256611
PDE4D,0.108502546982227
CYB5A,0.10848848753787
RPL37A,0.108147712360793
AVPI1,0.108012686624254
PRKD3,0.107846613774992
ROR1,0.107253704208079
MTX3,0.107077496757585
CCDC137,0.106908285443097
LINC00324,0.10641378879912
CRAMP1L,0.105709623905576
ELOVL5,0.105238487776284
LINC01225,0.105198870689948
PINX1,0.105195463797588
ACTR10,0.105004149687395
ADNP,0.1049463070323
ATRN,0.104771464382671
PSMG3,0.103771144277522
PTCD2,0.102359236278898
MYO6,0.102321691646299
TOMM22,0.102244497071006
EML4,0.10185873946148
BMPER,0.101102863330655
RALGAPB,0.10086947027743
BIRC6-AS2,0.100783097509582
AKAP9,0.099430004845011
DAXX,0.098677209688535
DCAF13,0.098615599154742
PTCHD3,0.098484615614749
DDIAS,0.098388306345001
DTNA,0.097927599254984
WARS2,0.097743342703793
IL17RD,0.097261511424179
AMACR,0.097141945145756
KLHL5,0.096918349305644
TRAPPC12,0.096516339411145
PTGS1,0.095982781879151
CPS1,0.095841012723835
PRR4,0.095719447005902
PFDN1,0.095578868124838
ZNF286A,0.094830913301705
PLEKHH2,0.094803583053229
WDR60,0.094626011481058
CYP2U1,0.094482519165893
TAGLN3,0.094203677780015
ZNF674,0.093911667922773
MRPL44,0.093817581327434
ENO2,0.093756565383141
PPID,0.093188944645283
DNAJC30,0.092245920094299
STXBP5,0.091950283486893
CD84,0.091792261456235
SWI5,0.091579112890071
BRI3,0.091068851498458
BACE1,0.090884241826705
FIG4,0.090657700349592
EIF3D,0.090401032644455
PBLD,0.090382544444207
MANEA,0.090190765938274
ADD1,0.089983777878506
ACSS3,0.089061064231823
SLC9A3R1,0.088899743388934
ZBTB38,0.088853595494959
BBS5,0.087932280623048
C12orf77,0.08789320191881
RPL26L1,0.087256091326444
TNRC6B,0.087181062870598
RNGTT,0.087138698302824
CAMK2B,0.086967176093072
CAP1,0.086663132339699
EIF4G1,0.086073971657138
FAM175A,0.085855920274238
CREB3L2,0.085578451230646
IRGQ,0.08519136342655
CCDC14,0.084404434534236
NYAP2,0.084345459722389
FKBP15,0.084148669742772
ZNRD1,0.083717769606781
ECE1,0.083549335487604
GAS2L3,0.082478614292558
PRICKLE1,0.082453463802993
HAGH,0.082060168881107
NDUFC1,0.082050231744394
CCDC40,0.081740722327241
TMEM192,0.081004832439969
NR1D2,0.080622261762194
RND2,0.080008438416849
TMEM176A,0.079913857776359
RPS11,0.079560664505231
TCOF1,0.079018638832912
AKIRIN1,0.077976410839624
LINC00909,0.077867973963322
PXMP4,0.07770133774798
DHX30,0.077373016932726
RCHY1,0.076596134517317
SLCO4A1,0.076398743670174
GPNMB,0.075899602665562
ARL15,0.075242404220547
PDS5B,0.07453664545755
FRAS1,0.074480500665907
PSMD8,0.073952171533306
CCDC92,0.073054514832896
CNTN6,0.072027895732834
MBNL1,0.071745747825643
GATB,0.071580932023549
UQCRFS1,0.070780346523644
C22orf29,0.069563717603066
C9orf89,0.069350285321774
PRKRIP1,0.069143851453242
OSBPL7,0.069064136263301
ZNF100,0.067801433137395
ANAPC5,0.067639025714363
TMEM55A,0.067376964379036
EEF1B2,0.067216000956168
RNF40,0.066587617954661
WDR1,0.066467475507952
STIP1,0.066320208445496
RCAN2,0.066127611356036
TAF9,0.066117218960061
RGAG4,0.06605635042564
RPLP2,0.065995710812814
NID2,0.064847339333704
ATP5J,0.064585305472699
CETN3,0.063101819368741
EPM2AIP1,0.063078105602458
CIT,0.063029171119582
HTT,0.06231553631571
INTS10,0.062039647859793
TMBIM6,0.061869320307359
EIF2B4,0.06179326851047
LSM7,0.061641064923898
OR4D6,0.061374440061743
TGFA,0.06124756015878
CDC123,0.061184685690523
ATP13A5,0.060896330040023
TP53BP1,0.060881792748659
ZNF638,0.060715345918745
SNX22,0.060384843693681
ZNF320,0.060126847211156
MRPL43,0.059894976911234
FAM175B,0.059542005325388
PUS7,0.059216548872642
TRUB2,0.058890296121955
MAPK9,0.058554114174739
HMMR,0.05841939931167
NPLOC4,0.058202314716861
GOLGA8A,0.058092975902336
WEE2,0.057566071586494
MPC2,0.057315770951659
SMARCA1,0.056987785856647
SPPL3,0.056764124384972
ITPR2,0.056589444192995
OMA1,0.056414245005499
IFI16,0.05604136596126
XYLB,0.055753924893638
HMGA2,0.055694727782464
CEP89,0.055439892556291
TGFB1I1,0.054988548578267
EIF3L,0.054768377562373
DNAH10,0.054703418270729
AFF4,0.05426667880306
TMTC3,0.054229364351568
PDCD11,0.053933904482344
NOS2,0.053859066623975
ZNF611,0.053763811994007
FGFBP2,0.05352653432362
RPS2,0.053463413854167
TCF19,0.05338286221559
PCDHGA1,0.053242682568842
RNF144A,0.05318927134199
MACROD2-IT1,0.052780744199775
LINC01266,0.052494529723904
RFT1,0.052447733183286
ALKBH8,0.052197231908206
RAD21,0.052150811687673
GALC,0.052069648948752
OLIG2,0.051826182885031
CKS2,0.051497552434123
MIIP,0.051272936710102
TAZ,0.05104707063074
ZNF430,0.050630956531999
ICT1,0.05043252343001
TRAF1,0.050343015071645
PTRH2,0.050035217487436
MCRS1,0.049856895893489
RSRC2,0.048886944461538
MLF1,0.048857975688435
CYP4F11,0.048761204991613
WDR36,0.048623100425509
ZNF652,0.047997149348646
FIP1L1,0.04769383167307
C18orf54,0.047620215673216
TNPO3,0.04744136559669
OR11G2,0.047417918466155
SREBF2,0.047365499977544
