Gene,GSM1271945,GSM1271946,GSM1271947,GSM1271948,GSM1271949,GSM1271950,GSM1271951,GSM1271952,GSM1271953,GSM1271954,GSM1271955,GSM1271956,GSM1271957,GSM1271958,GSM1271959,GSM1271960,GSM1271961,GSM1271962,GSM1271963,GSM1271964,GSM1271965,GSM1271966,GSM1271967,GSM1271968,GSM1271969,GSM1271970,GSM1271971,GSM1271972,GSM1271973,GSM1271974,GSM1271975,GSM1271976,GSM1271977,GSM1271978,GSM1271979,GSM1271980,GSM1271981,GSM1271982,GSM1271983,GSM1271984,GSM1271985,GSM1271986,GSM1271987,GSM1271988,GSM1271989,GSM1272036,GSM1272037,GSM1272038,GSM1272039,GSM1272040,GSM1272041,GSM1272042,GSM1272043,GSM1272044,GSM1272045,GSM1272046,GSM1272047,GSM1272048,GSM1272049,GSM1272050,GSM1272051,GSM1272052,GSM1272053,GSM1272054,GSM1272055,GSM1272056,GSM1272057,GSM1272058,GSM1272059,GSM1272060,GSM1272061,GSM1272062
Mgrn1,8.487614216219495,5.967564108301132,0,7.073172798571987,5.358553014136238,5.334625837915406,2.5644211511790647,0.7112314151299582,0.6846729049432871,0,6.147387473791414,5.73792410082925,7.892670474984871,1.4546777401291953,0.13898285974985597,3.4953997023766292,8.483882754519389,7.542618200520555,2.4895261936303013,0,1.9506704603892355,0,5.565449440396799,0.3215277896372089,5.401780382887047,0.7973332204008955,6.875801597007034,0.5250998864150089,6.569862887469092,0,6.987481004507637,1.703685706145687,7.817806972113493,6.90424361156676,8.1126279300452,6.209796351418733,3.4750274861424852,0.17770637237174133,0.5790011347643949,0.7370513997545033,8.259753356840625,3.14933977555559,1.440568847142511,0.23948328681095557,6.740303177092812,3.5421241007040924,7.470514611911856,0.4511981549269047,0.6732703972756506,1.0148665114562199,1.4911013350346392,0,0.667224312952625,0,2.1091553338009463,1.1430063785826363,1.0832251137197777,1.147381696713398,0.028881132523331052,0,0.9601945961108636,0,2.359936448188912,1.1260636073314356,2.5126881960908922,1.7890803269963855,0.9601945961108636,0.12240060324329438,0.964901988645059,0,2.4604632579817456,0
Mgst3,0.72617325654691,2.6030029305885547,4.8189802444080625,5.078765175796504,2.397084721211724,7.444418489232911,1.3238144204223479,7.217107511158026,5.087879314494689,5.860137859257339,8.206759557834081,0,8.228410552078316,7.786291057232419,0.1424733379204241,8.053443299777848,7.190781002603961,0,4.463031872410907,2.845299593366305,3.909426418249642,2.6845286379082856,5.497928285807152,2.3140809137673037,8.480781406205741,6.888796232610491,8.411370708941748,4.829949418042215,8.51146877188235,5.102367266326756,8.276080864106998,5.241865790007554,0,6.689354243803211,2.941049904851355,2.0693067047387794,0.01925408834888737,7.302231369903945,0.5726572680630655,2.7499334929620014,7.0635768757123625,0,1.4374210225134525,8.174029882834908,0.07173313852671546,1.8778458829704936,0.9090224439858489,0.44934355225156414,0.6846729049432871,0.9625765310853339,8.132567342759108,0,5.06672432140927,0,2.1150471950074516,1.147381696713398,9.163570150541606,1.1430063785826363,0.028881132523331052,7.289116067909105,8.120254607491832,0,2.3616272931871287,1.1255188752043068,8.888232402515781,1.8010950462705568,9.035339037729102,8.735154466346216,6.600146207513936,0,7.562834065379555,0
Mia3,0.667224312952625,1.0192894799439773,4.815032315949368,2.858044903333203,2.4984340756260957,0,5.293200014867588,1.9821558411639633,4.334555664595283,3.637221309275252,5.967564108301132,4.989010845405293,3.5622502223127466,2.202337522554361,2.298444820462349,0.9625765310853339,1.7456324004934538,2.562217032526913,0.09205613022471573,6.437007397522427,3.262407603358613,1.3089993043612933,0,1.9830422451680607,3.344318101275408,0.8022326793539177,2.6024799221287047,7.105372279318423,0.5707665434196685,2.526955518118251,3.381267310322996,3.1933470236296695,2.4309289784243324,3.643738547524963,0.5057547562252003,2.641137830655955,3.205534686764063,4.418715486182743,3.5622502223127466,0.7419433524432443,5.844039353797858,3.5016209749166802,1.45956470259258,3.0297741884100473,4.836313899759431,1.878629125529124,7.928818270461838,0.6649423261291351,3.96825012517412,0.9670677497786807,1.4805065306984408,0,7.566795258024712,0,2.121311493104724,1.150852460347102,1.079737329321423,1.1028418810856957,6.4353363304697035,0,0.9554051449123673,0,6.832609726144342,6.212436849196833,2.5547723129619073,2.08554920060986,0.9538376316005485,0,0.9625765310853339,0,6.863400638758583,0
Mical2,2.005515331068992,0,2.5644211511790647,7.4215985629024654,3.341480656149614,0,2.6356594807506237,8.132567342759108,2.7215274618639596,6.818111394853114,3.2536986165393076,3.5360610623993467,7.446473716274183,0,5.663543275553416,4.209043551604242,7.499573654057531,7.703419113781794,4.905352258260125,1.1430063785826363,8.366466855065779,0,2.917087439461566,7.306258706650069,8.31111741317613,7.380443994222096,9.035339037729102,0.5009405255573498,0.5547405022065691,5.377786004711136,2.01495680367221,7.180818035988347,0,6.989274454032484,4.147126004529833,3.491911101672432,7.620046910992726,2.567654271656846,9.311867906945709,6.626018445404578,0.05939814054188966,0,8.348570687974435,6.233622152838619,7.330531880172858,7.444418489232911,0.8767052598878101,0.8444771045456055,0.7081321991394831,0.9683915022759629,1.4805065306984408,0,8.064144454583074,7.693162705480906,2.1347821713658206,1.1556319392063743,1.077005241901339,1.0946287190535864,0.01925408834888737,0,0.9538376316005485,0,2.3187768927251007,1.1219750018606092,2.5604501460133817,2.3403674897539513,7.837546994436272,0,0.9618988899163141,0,8.144482954130751,0
Mid1ip1,2.8264308627710277,2.4742077731603227,3.8088227583470915,1.659080639104069,2.886160350317411,0,0.04723885252308549,4.441020813210668,4.296167103638021,0,0.4246372180238954,0,0,3.000123789662861,0.009627044174443685,3.6410582038487047,1.8010950462705568,0,2.363547473567353,1.5099056821632764,1.756736200839354,0,0.7825242718442269,0.3908457112683705,0.40306525486493294,0.8022326793539177,3.259554480476937,2.695529456268078,2.182672031403967,0,3.7182944314355466,1.698470727651615,1.0406782981751042,2.6944075539582943,0,0.05939814054188966,0.028881132523331052,0.7581226600029692,0.3694071968215938,2.024909780197712,1.4001840211156364,3.9743984884891046,1.4639876710803374,0.2216925389573158,1.9659721508423462,3.674977864311143,0.8772963656436267,0.8435310442333076,3.3524195022852434,0.9783049254393336,1.4782277874882037,0,3.7267254357617015,6.076439223728222,2.136907755030578,1.1595847226218519,1.0753693664061112,1.0695520670086986,0.01925408834888737,0,0.9533966774572904,5.709710277239205,2.2748511244061542,1.1185379632112369,2.562217032526913,6.25893817316298,0.9533966774572904,0,6.787313041761149,0,2.3432660033988477,3.9250071813696428
Mif4gd,0.7544060584212324,1.2935062248701925,4.615592962704933,0,0,0,4.07725116045884,6.810228297868204,3.5209889871605458,2.115765145068563,5.13389087707248,0,0.18412353153280464,0,5.089386358944261,0.4511981549269047,3.7712453154107033,0,3.96825012517412,0,0.009627044174443685,0,0,2.9478328525356177,6.355940972811595,5.568616638046329,2.042171929526011,0.24347887115056363,4.884409450217782,0,1.9933063185409499,1.6828547631342754,0,1.498912068829304,3.6741071870332602,0.05939814054188966,0.7631764268197654,0.153308873441946,0.17328340388398392,0.8022326793539177,0.028881132523331052,0,1.4805065306984408,3.8465381509742613,2.175864347986786,5.694139746157225,0.8900597445130155,0.829071747936237,0.7112314151299582,0.9959731560990162,1.4738724652350517,0,4.048588838887105,0,2.141217576192339,1.1695436726365696,1.1310914559582899,1.0657580920434166,0.03198034851380619,0,0.9412917491512798,5.920957292512793,2.2874600713113407,1.110260245398317,2.567654271656846,2.349059174312327,1.0657580920434166,0,0.9554051449123673,0,4.902524461083206,0
Mir682,7.468403280336801,7.74331634360293,8.166106131972201,7.618104094284844,7.684219269501182,7.384722667886369,7.284781317678085,6.7955875430068575,7.718486040548956,8.31297906277729,7.92500278020067,6.562872905821848,6.546788354793931,8.124939060281358,7.790434845221741,7.39899641582943,7.417524525335354,7.501260562664548,7.019809278391765,7.579217958526175,8.673765930397495,7.456994880173785,6.35348213800739,5.789320327585181,5.88635993489137,8.209330126259047,6.7955875430068575,4.531566116487249,7.113800186556893,7.618104094284844,7.751471690868933,7.219023115205623,7.591275226291428,7.613583241025789,7.397031753993196,7.303994037050485,7.82083534973469,6.937127046556021,7.170455246130108,8.708421704272316,7.408093032100218,7.1488043437615,1.4782277874882037,7.326035571785383,7.486817493702517,1.8945981869928996,0.8976787160650826,0.8257538047656489,0.7711863515975631,1.0024746546279166,1.2908712863541232,0,0.7711863515975631,0,2.1428491761310466,1.1698557956345148,1.1310914559582899,1.0626684402938396,0.04723885252308549,0,0.9383998338582584,0,2.2901657339269264,1.1044381306228344,2.570374286975702,2.3500161783604505,1.0668697963166602,0,0.9533966774572904,0,2.227099239718455,0
Mitd1,0.42185012503136554,0,0,2.206085542099982,5.649384956291159,0.015258504009279302,1.263091714056551,0.6732703972756506,4.08877455106812,0,2.6753601155935525,6.5207576253094635,2.990603878655182,4.84661775561727,0.015258504009279302,2.6981962462553617,0,3.17291267669765,0.5057547562252003,1.2324052198414106,7.154454100993212,3.6256306611729796,5.412711459745817,1.9609450062375895,0.4132940368829652,0.8052866329423845,0,1.5263655138565781,0.6732703972756506,0,3.206678832873809,4.450211997467369,3.485390203038159,4.557751914257181,2.5135733502332345,6.3070317914072955,3.398829217287349,1.1556319392063743,7.57514596449797,0.7896901152391264,3.7863472885765144,0,1.4742553226409767,0.21673872029150007,5.784563281683938,6.709084293470655,0.8991420565603303,0.8167682797921687,0.8321915248318571,1.0064736589736003,1.2800335403222987,0,0.7825242718442269,0,2.1592386130943555,1.1260636073314356,1.12833155788401,1.0518558572535999,0.04723885252308549,0,9.096863141008862,0,2.2958182356036505,1.0695520670086986,2.573030537095665,2.352902597605467,1.1595847226218519,0,0.9895091310046894,5.7800214122690114,2.2300295668940437,6.6718417088112165
Mki67ip,6.555305799815179,4.941105404247708,0,6.685285982165203,1.2399245548328968,6.117333636667223,1.7679506177715183,2.037174906970476,0.8022326793539177,3.5385458090379456,3.948901111666475,6.653414835945618,1.5542654876936197,3.671510573430539,5.493402266269605,1.0148665114562199,4.500961835726215,4.966125004743877,1.9609450062375895,0,7.219023115205623,4.902524461083206,5.811294577163375,0.3908457112683705,0.4132940368829652,6.565776220117688,0.04723885252308549,5.234688094048351,5.056667493038238,0,2.4742077731603227,1.6878012008852663,1.6406526590097523,1.4805065306984408,1.1310914559582899,0.05939814054188966,0.028881132523331052,0.5574123340488949,2.7084253443403,6.1535700504927755,2.1592386130943555,0,1.4723735784323508,6.015319592650656,0.2634172796245452,4.063664419360967,8.09975575636218,0.8036227273894313,0.8435310442333076,1.0104634574814693,1.110260245398317,0,3.7884234657005975,0,6.4802150637061064,1.1246225068551738,1.1255188752043068,1.0478602729139919,6.485166883696766,0,0.9256384305855346,0,2.2997206468854854,1.0668697963166602,2.577712705190163,2.3558224065518223,1.150852460347102,0,0.9924117671696354,7.536506700315477,2.230292699768495,0
Mknk2,3.8054035332551446,0.7936856995787345,0.015258504009279302,1.315306323308887,2.751122206946051,2.785133263784213,2.910880727070554,1.6314052375429071,1.0626684402938396,2.121311493104724,4.031477395041868,6.377985464123399,0.17770637237174133,0.4132940368829652,3.2526944707840797,2.3368015181470785,1.188136668921723,0,1.1832569223908016,2.8232619298545476,2.736029986787936,1.466265904053081,3.674977864311143,0.3908457112683705,3.0497650533302205,4.611171235524085,0.38824017496427604,2.304932245404154,4.045819574082651,2.983163245797285,2.0969678670037366,1.690575949247864,0,5.840063208171183,0.009627044174443685,3.4080985949178264,1.037384896519223,1.9506704603892355,2.5490088029538267,3.089785940214806,4.3808076862764835,0,1.466265904053081,0.21124684845462974,1.7611470830762115,5.175003199401869,1.187390270736594,0.8022326793539177,0.845639222263996,6.596683160286629,1.1028418810856957,0,3.7018678103521223,6.810228297868204,2.0474311725725576,1.0825127068532838,1.1219750018606092,6.4353363304697035,0.04723885252308549,5.706100414704891,5.972935259916848,0,2.303637931682517,1.0148665114562199,2.5828792143810517,2.3629692892489618,5.920957292512793,0,1.020925355439205,5.386696150210263,2.2403175306170855,5.811294577163375
Mll1,1.3396636200425605,5.866054597930473,0.015258504009279302,6.931346971364483,5.627647544124624,1.7735861928860486,2.6024799221287047,2.779819028644487,5.36655228183062,6.122012934894096,0.9019935992689226,0,1.571327468161769,1.0348398930149032,6.283197149439188,7.00786176559716,3.3792991670937074,5.909177553533023,2.9809374008001033,5.652968096202016,5.595361775185058,5.136033906237388,5.196212783948707,5.299220043388756,7.284781317678085,2.0882721500174246,2.6829498893516237,0.23948328681095557,5.912346778861276,0,4.333289583355692,5.325933367256256,5.822276060593053,2.1621761167081086,3.491911101672432,2.7152491832210672,3.543289669670955,3.0971096713041435,3.2933452662604115,0.7550234440124941,4.3941328835566935,0.8702317914166351,1.565371507674812,4.890358158361151,3.0284171697691216,1.8650504349037738,1.4342329295923955,0.8551041132220438,0.8572450948863114,6.147387473791414,1.0905712687369036,0,4.0420132408109515,4.79511725174819,6.229517955374895,1.0871421978728393,1.1166502202958224,1.037384896519223,0.037611808348641806,0,0,0,2.3056505727424415,1.0104634574814693,2.5135733502332345,2.3655573345603296,7.529114206866089,0,1.0192894799439773,0,5.482150453662661,0
Mllt10,2.4092733548504675,7.723270406047979,1.9108225108486157,3.205534686764063,7.084039712484835,4.79511725174819,8.08411119109941,9.252627305860956,3.0780671027471795,7.180818035988347,1.6354978199001002,5.291169210346747,2.641137830655955,6.855907023140739,7.600713182389624,2.286063531154796,7.477796607641181,7.339007728693159,8.820268861968064,9.398598751685455,8.628302415573978,8.096595223748054,2.8631132846512943,8.010822046807483,9.751504398167516,8.705120316272454,6.781507249517048,7.045592123625132,9.55791058117164,8.851982399072467,7.176744658137787,6.781507249517048,7.781307144649341,4.026305285223705,4.984667279760233,3.2761937458099837,6.769957765487939,4.8189802444080625,7.9207376789817605,5.00838061086925,4.815032315949368,8.440552235075973,1.6455008776145827,5.482150453662661,8.847435597608948,6.626018445404578,1.4431355938991912,0.8816832121633278,4.484851272375408,1.1310914559582899,1.0832251137197777,6.668707039862803,0.7544060584212324,0,5.378760935056338,1.1028418810856957,1.0722593629285782,1.0711047254252004,0.01925408834888737,6.374123877261904,6.404921391098111,0,7.96855115703476,1.0024746546279166,2.5209578011513787,2.371132052513766,1.1461732053663198,0,1.0104634574814693,0,2.252803866728745,6.709084293470655
Mllt3,3.6109207195331807,3.6771716272638137,7.751471690868933,3.7114306445671756,6.908293240735782,3.923429170502095,9.663271916108265,5.003544929050919,4.651767096275292,4.9880013299123815,7.021383187876523,9.56777576002765,3.470944688953049,6.578099648461331,7.773138023048909,3.0497650533302205,0,7.393113637028708,5.314309476106696,4.811407276362956,8.146760907874514,8.124939060281358,2.7438029980537677,8.708421704272316,5.950874007268433,3.215743111259223,3.415230785380533,4.955555885315622,3.555080712726359,3.365886306599521,5.710869864382284,7.566795258024712,9.34525606666865,4.257352704851562,2.939962314573177,8.174029882834908,2.8812131505803187,7.790434845221741,9.521775101449617,3.0953824522363718,0.037611808348641806,9.826637100626751,1.6438267663643844,0.20041131293310788,4.331554911413958,1.8199691337750525,1.4444045538866723,0.8772963656436267,8.493748171681114,1.1430063785826363,1.0832251137197777,10.65295482278253,0.7487745985863968,0,2.0666653650334457,1.1044381306228344,1.0335161405176208,1.0722593629285782,0.009627044174443685,0,0,0,8.892533605568213,1.0020600301397267,9.70156552892577,2.372003041488138,1.1430063785826363,0,1.0064736589736003,0,2.2081645700644654,0
Mllt4,8.374913677220697,4.595662338342767,7.246029295759121,5.241865790007554,3.7182944314355466,8.048794986354594,8.308105445426401,3.5464041782929012,4.138970413221162,3.6730608327115006,5.396902790590764,9.311867906945709,2.7337909662960698,7.701386508110204,6.406436035318767,4.650769441134009,8.12267781619273,8.750789282081156,5.401780382887047,4.2053483908185925,7.977784666867582,8.171331604740782,8.537564688874197,7.210964307800816,5.7216793008479545,5.649384956291159,8.124939060281358,7.289116067909105,9.136923282465474,3.458679583586882,5.596371385364066,4.2053483908185925,4.050473113495975,8.425509355979838,3.319528200384018,4.574508692069285,7.998123564345777,8.631691726198579,7.11009447060544,7.559082511451185,4.113987090698625,1.919108858388003,1.6406526590097523,5.813441506107685,4.6766817076638345,7.618104094284844,8.463541094987162,0.8772963656436267,0.8667975436422614,1.1461732053663198,1.0825127068532838,0,0.6763696132661258,6.341618345550041,2.0678165652439593,7.861244727059866,6.606095226317772,1.0905712687369036,0.009627044174443685,0,0,0,2.3629692892489618,0.9959731560990162,2.524060780255844,8.024702600980307,1.1310914559582899,0,1.0053190214702223,0,2.206085542099982,8.158941526405178
Mmadhc,1.81375485012655,8.00028504660721,0.009627044174443685,1.7735861928860486,0.6493716991219105,7.566795258024712,7.141025506981349,2.6336498071714054,3.0183524752005413,5.537972573961135,1.1310914559582899,3.6968368563453056,5.7451099728455945,7.036705478035982,4.206672400236654,2.929642408987391,6.898189620437687,1.7104911861536032,3.5591151357913104,5.800863038811314,3.588008361242795,3.010394451709591,4.724553353257653,3.4314932042408373,4.865795232311192,3.5233666792188783,1.6534841381042689,8.199300557916038,7.36380302827311,3.000123789662861,4.884409450217782,7.757918072706007,2.695529456268078,2.9555130086926074,7.963482390068761,6.677142214772266,6.885368840529884,4.838839327868518,4.2584490761885805,0.7769941912105248,5.515820270321272,7.429394348858087,1.6354978199001002,0.18515280892382857,4.395654615320113,1.8311223890574608,6.2033708440001485,0.8702317914166351,6.185972499581605,1.1502063490188397,1.1159378134293287,0,0.7081321991394831,0,4.060938445031352,7.139616968596353,7.137521432381812,5.844039353797858,0.009627044174443685,0,0,0,6.311397746007374,6.924593431612629,6.015319592650656,8.434422548861333,1.1645955660370029,5.434084788348818,5.8719484478810395,8.319136264665202,7.708066885015527,5.9372827892236115
Mmgt1,1.0825127068532838,2.7582966141864613,1.150852460347102,4.801185902742532,0,3.6675294918001273,3.218257446837951,0.5237578470304386,7.128173590220867,6.744325365229111,0.07611998504641654,0,4.677846770102664,2.5504467664948383,4.431495244706209,1.6499243078852752,4.463031872410907,4.045819574082651,3.0685943241122797,4.3703152786495485,5.785860343795514,4.307472371771061,4.67200619715573,5.998716021723462,3.637221309275252,2.6247221638071383,4.731069500714401,1.147381696713398,1.4088329453261037,1.9964383820831755,3.1453528441116743,7.446473716274183,6.419976018611319,2.3944950972231167,1.020925355439205,7.180818035988347,2.141746403463183,5.565449440396799,5.800863038811314,2.875997666184626,1.558139602148672,2.202337522554361,1.6354978199001002,2.8738723154654817,4.035769885212344,1.832240483080333,4.278995669839083,0.8667975436422614,0.8310798205586135,6.703221206612901,1.1166502202958224,0,3.6578391904723997,0,2.070342719825517,1.1185379632112369,1.020925355439205,1.0832251137197777,0.009627044174443685,0,5.659628896693953,0,7.124304250160432,1.0299997680871755,2.52840828203142,2.302689890233965,1.1675561609193381,6.840629597812677,5.385153889125323,0,2.164457600730786,0
Mmp14,5.7541172063846,2.24139135856283,3.611934468131988,0,5.075590401440591,0.028881132523331052,2.147729245147773,0.5574123340488949,5.797093400893763,2.0678165652439593,2.662413473378348,6.751187683041644,0,0,5.011202650117526,6.219502368729142,4.506593808307227,4.995760542041685,0.05540255620228159,1.4001840211156364,4.657211553780043,0,0,2.6305985627685513,4.842147714360986,6.357661808699309,2.925682104662918,0.822966711773119,0.4511981549269047,0,2.08554920060986,1.770013015026646,1.4122793625937904,5.1170752671574675,4.382062161152318,0.06339372488149772,0.028881132523331052,0.34384971953509996,2.6137257866462793,3.009216051384684,0.037611808348641806,4.818195275369541,7.503249155045181,2.969557494208986,2.1150471950074516,1.8345492790139946,4.3029003406913064,0.8656208467895462,5.021223669381165,1.1556319392063743,7.585088552414703,0,3.8054035332551446,6.918844024915577,2.080519875176637,1.1219750018606092,1.0192894799439773,1.0832251137197777,0.009627044174443685,0,0,5.146055943582572,2.4156372006362243,1.031213521373657,5.804883523107596,2.303637931682517,1.1695436726365696,0,0.9959731560990162,5.669966423850838,6.035038915931555,5.075590401440591
Mnat1,1.0657580920434166,2.3368015181470785,8.411370708941748,8.875166368443487,9.33746591109145,7.916642767511054,7.346666838085009,8.91359229185147,4.33654210102842,9.285153537046646,7.665328949164468,6.339178187083143,7.208853033617765,2.6944075539582943,8.43157698664078,0.4197452653351544,7.513842448104414,9.984296650150046,7.111882286929447,5.870486884142679,6.3222831715391585,8.411370708941748,9.259828424559785,7.965412542361325,7.246029295759121,6.84655031804207,4.390146260504063,6.497905718895708,3.2146601150690746,8.270453836122028,8.786047427108524,9.115744738867706,0,7.768206688291125,7.395021933629835,7.647575039087817,3.3765843424442954,5.890176422505512,5.412711459745817,0.7825242718442269,3.4899456817719723,3.284923536221034,1.6341240803298476,4.632155040241846,9.4543005000294,6.182505462770529,5.696778024529171,0.8620593255541618,0.829071747936237,1.1595847226218519,1.1461732053663198,0,6.328954603050868,0,5.658073561537474,1.1742622203295798,8.883483467629965,1.0825127068532838,8.777019146763545,0,0,0,8.861836436646325,1.0657580920434166,7.88255178557489,2.304932245404154,8.228410552078316,8.851982399072467,0.13898285974985597,0,2.1673912517393825,0
Mob1b,1.0626684402938396,2.4486458544116645,7.029794479354477,6.19971205487041,6.855907023140739,4.7929047610223225,5.495765255611846,5.758428002893889,1.6942189525122888,2.771413510590473,0.07173313852671546,0,3.219870183466317,5.297742035257748,0.009627044174443685,2.482283288575418,4.468528190357429,1.2209178159700063,0.9383998338582584,0.8374969797196768,3.5500851373018625,3.676133561146805,4.103655440897891,1.7533247793416402,3.196870824210199,2.875997666184626,3.3688253041821823,4.59693202888279,1.353226050480896,1.8149934205082585,3.025181212487664,3.522104573244787,1.583062185252775,4.527409298442834,0.015258504009279302,4.2551529162239525,0.028881132523331052,3.8088227583470915,6.670089037803181,0.6088341743224377,0.037611808348641806,3.007513517423405,1.6314052375429071,2.8812131505803187,0.48382741887272995,1.839302078677519,1.4546777401291953,0.8620593255541618,0.7825242718442269,1.1603590283871918,1.1430063785826363,0,0.7112314151299582,0,2.0823358362950004,1.1803987863334555,1.0148665114562199,1.0811411246498426,0.009627044174443685,0,0,0,2.4203624690427863,1.0626684402938396,2.5337678675521356,2.3056505727424415,1.1936952150083415,0,0.13335139991502035,0,2.1685798051599905,0
Mob3b,1.0722593629285782,7.133248137419907,8.888232402515781,8.907918865690533,1.7533247793416402,2.422540485472002,1.1260636073314356,0.564679669378958,1.0695520670086986,2.611890483912772,0.11840501890368631,0,0,5.405176933386962,2.907242647517574,0.4127270647368505,0,0,4.0285918760224115,1.4232384700352443,4.0914796698503,0,1.659080639104069,0.41413604551930455,0.3876227893730145,0.8257538047656489,3.137407129715129,0.015258504009279302,0.42185012503136554,0,1.8622274055818817,4.183871718105415,7.713724155092399,2.141217576192339,0.009627044174443685,8.23899955626284,0.028881132523331052,0.05939814054188966,0.18412353153280464,0.5934468391678456,3.0297741884100473,2.021607469177769,1.6293998752824443,2.2300295668940437,7.113800186556893,1.8472220728879505,1.4554150662237302,0.8602047228788212,8.673765930397495,1.1185379632112369,1.1310914559582899,0,0.7112314151299582,0,2.0832845894973153,1.1832569223908016,1.0104634574814693,7.718486040548956,0,0,0,0,2.4217401935888754,1.0591779621232713,2.535803999083029,2.3072158075594027,1.1932078355665183,0,0.13335139991502035,0,2.169700507556253,0
Mocs2,6.534069343887168,1.0825127068532838,5.890176422505512,2.1592386130943555,2.6247221638071383,0.9670677497786807,4.629600709983727,4.732868936989318,1.440568847142511,2.393056901336918,0.7112314151299582,3.3755502055472393,5.23927167496231,4.595662338342767,4.291153337059644,5.198560153980244,4.681382306892057,4.086619318856208,1.9933063185409499,3.8105700380261647,1.4466020065184138,1.0478602729139919,4.00934119010663,3.5681149519966,0.38824017496427604,0.8310798205586135,5.077130556366745,6.157000797199519,2.4203624690427863,1.9647323007289894,5.542509568630556,1.7735861928860486,3.884301360815956,5.772445850295371,0,2.9209232300903345,1.4760779838503626,0.06863392253624033,0.18515280892382857,0.44934355225156414,7.509015161726313,3.7114306445671756,1.6552012362830402,0.18515280892382857,4.250972294016519,5.725718474579666,4.467303458177483,0.794276805334551,0.7896901152391264,4.125638495102659,1.1292897922102176,0,0.7165507519668486,0,5.506671523402889,1.2290464597090978,1.0104634574814693,1.079737329321423,0.009627044174443685,0,0,0,2.423723391529285,7.846894461572337,6.117333636667223,5.844039353797858,1.1906689127660834,0,0,4.732868936989318,7.827358661402479,6.5319248100496745
Mon2,1.602790595247125,0,1.089734335521373,2.9983234679221336,0.8022326793539177,6.823458139366658,0.21769695461770772,2.7381208207318086,2.8323763418352375,9.378678107735464,1.2588315026367967,8.591864967121461,5.19051288973778,4.477101206746863,0,6.19971205487041,2.852049588349811,0,5.899063632433003,0.6088341743224377,1.1982317658770802,7.993296298248469,6.212436849196833,1.2169081459183968,8.411370708941748,3.0780671027471795,1.0668697963166602,0.015258504009279302,0.41468077764643346,0,3.484238344766321,6.139642686931079,2.5247169144082773,1.5441753449470395,3.365886306599521,0.06863392253624033,4.111162459679367,3.2526944707840797,3.4899456817719723,0.4511981549269047,1.6725296100178308,7.635793837510127,1.6792545418786764,0.18412353153280464,0,1.8540881269737692,1.45956470259258,0.7936856995787345,0.7936856995787345,1.1181467010311439,1.12833155788401,0,0.725019718239361,0,8.010822046807483,1.2298884683454372,1.0064736589736003,1.077005241901339,0.015258504009279302,0,0,0,2.4266540920830084,1.0518558572535999,2.541262861433648,2.315647685247525,6.562872905821848,0,0,4.14428657687718,2.175864347986786,0
Morc3,1.037384896519223,7.026232948948395,6.857759466538685,2.80868424370193,0.9126538172824138,2.482283288575418,3.4110175241857084,5.287491527503044,3.203294986490649,3.9857401800074936,4.068513842685386,3.8820329079290286,1.2454182453652263,3.1604924501892926,8.23596610926181,1.9575147646928563,5.038762126873604,7.6243935545559705,1.237565282409792,0,3.297650889501352,2.140375183646348,8.12267781619273,8.3435241232698,7.979488796367506,7.0521909121327155,5.531466140625981,4.629600709983727,5.866054597930473,3.3495944657874963,5.056667493038238,7.156286406401715,2.9386518587595827,5.490336646163757,6.543337592282013,1.772604826906534,0.01925408834888737,2.005515331068992,4.233314773431457,5.529525227581791,0.04723885252308549,1.6552012362830402,1.67688387996794,0.18412353153280464,3.5249294451589046,6.793406784710287,1.4639876710803374,0.7936856995787345,0.7936856995787345,1.1166502202958224,1.1260636073314356,0,0.72617325654691,0,6.666853493732878,1.2324052198414106,8.72748701240788,1.0753693664061112,0.01925408834888737,7.6400510223718605,0,0,8.141750569760955,1.0478602729139919,2.5424564329733643,2.317103881890476,1.188136668921723,0,0,0,8.089727655016473,0
Mospd2,5.251339261786956,0,3.032153949265029,7.566795258024712,4.094517650960416,0.028881132523331052,0,0.6204626121631835,2.8153250177754394,3.803522745413168,1.3843246959445263,0,1.0299997680871755,6.448927653060031,2.58716312770847,0.4539457346953758,3.397236803042223,0,1.1028418810856957,0,0,0,0,7.390173583075157,0.3908457112683705,0.8321915248318571,0,1.5600563425375593,1.7125585976105853,0,6.522769036326665,2.9478328525356177,0,1.6930232191494283,0,2.8812131505803187,0.01925408834888737,1.2012689994824302,3.16551114680917,5.130710454358084,0.04723885252308549,3.327956339664595,1.6757055391516338,7.671422958777191,1.6040892735474934,1.857907514723403,1.4258019918707938,0.725019718239361,0.7973332204008955,1.077005241901339,1.1255188752043068,0,0.7370513997545033,0,2.0874210917754343,1.237565282409792,1.0053190214702223,1.074160875059033,0.01925408834888737,0,6.374123877261904,0,7.088408347231171,1.0478602729139919,7.64924265639078,2.3196936798028336,1.187390270736594,0,0,0,9.189940850260134,0
