comparison,rowname,lb,mle,ub,ce,Z,cZ
1 vs. 2,BCL2L10,-0.07344141632173924,0.22032424896521602,0.4896094421449249,0.0,1.5229834086539509,1.3502939239181087
1 vs. 2,HLA-DQB2,-0.07344141632173924,0.19584377685797064,0.4406484979304328,0.0,1.5220921934607567,1.3494513838134095
1 vs. 2,MYL12A,-0.07344141632173924,0.22032424896521602,0.4651289700376805,0.0,1.5205892858130012,1.3479479045160325
1 vs. 2,MTMR3,-0.07344141632173924,0.19584377685797064,0.4406484979304328,0.0,1.5192845527490477,1.3466888488246929
1 vs. 2,ABCA7,-0.07344141632173924,0.19584377685797064,0.4161680258231883,0.0,1.5192010336054926,1.3466888488246929
1 vs. 2,MED8,-0.07344141632173924,0.22032424896521602,0.4651289700376805,0.0,1.5190804992309912,1.3466791157931033
1 vs. 2,GPAM,-0.07344141632173924,0.19584377685797064,0.4406484979304328,0.0,1.5185198054684939,1.3461937936213924
1 vs. 2,ULBP1,-0.07344141632173924,0.22032424896521602,0.4896094421449249,0.0,1.5169490244395136,1.344617107760259
1 vs. 2,PPP2R3A,-0.09792188842898465,0.2692851931797085,0.538570386359417,0.0,1.5166129938312147,1.344454148746288
1 vs. 2,NUCB1,-0.07344141632173924,0.22032424896521602,0.4896094421449249,0.0,1.5165750870636405,1.344454148746288
1 vs. 2,ZNF830,-0.04896094421449216,0.1713633047507239,0.3916875537159406,0.0,1.5152838605312782,1.3432241127167157
1 vs. 2,LUZP1,-0.07344141632173924,0.19584377685797064,0.4406484979304328,0.0,1.5152134895861886,1.3432241127167157
1 vs. 2,OSM,-0.07344141632173924,0.19584377685797064,0.4161680258231883,0.0,1.514474831721008,1.3425466105008297
1 vs. 2,KHK,-0.07344141632173924,0.22032424896521602,0.5140899142521727,0.0,1.5140894689259898,1.3422508127648
1 vs. 2,ADGRG3,-0.07344141632173924,0.19584377685797064,0.4161680258231883,0.0,1.5138149545533486,1.3421135012971628
1 vs. 2,RP2,-0.07344141632173924,0.19584377685797064,0.4896094421449249,0.0,1.5137392638469547,1.3421135012971628
1 vs. 2,GEMIN7,-0.07344141632173924,0.19584377685797064,0.4651289700376805,0.0,1.5130430343108643,1.3414818919994766
1 vs. 2,INHA,-0.07344141632173924,0.19584377685797064,0.4406484979304328,0.0,1.5128018125468208,1.3413418050001031
1 vs. 2,CCND1,-0.07344141632173924,0.22032424896521602,0.4896094421449249,0.0,1.5121191657851916,1.3407248972175771
1 vs. 2,BCS1L,-0.07344141632173924,0.24480472107246312,0.5630508584666648,0.0,1.5116957568607656,1.340443411642224
1 vs. 2,SPDYE3,-0.07344141632173924,0.19584377685797064,0.4406484979304328,0.0,1.511635508495542,1.340443411642224
1 vs. 2,WNT7B,-0.07344141632173924,0.22032424896521602,0.4896094421449249,0.0,1.5110842647293024,1.339968469550807
